HEADING, Timecode,,Battery        , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,02/06/2023 12:19:16,0,,,12505724,14.788100,5571982,1.826213,1.180300,-54.329998,0.959083,,9.409882,,1.918165,
Sample,02/06/2023 12:19:21,0,,,12505778,14.787495,5429458,1.779087,1.179700,-55.059998,0.958589,,8.909918,,1.917179,
Sample,02/06/2023 12:19:26,0,9403870,5.611342,12505632,14.789131,5268638,1.725931,1.300000,-57.049999,1.057517,,8.345145,,2.115035,
Sample,02/06/2023 12:19:31,0,,,12505697,14.788403,5114177,1.674896,1.024900,-54.520000,0.831291,,7.801914,,1.662581,
Sample,02/06/2023 12:19:36,0,,,12505012,14.796081,4907727,1.606713,1.110000,-55.759998,0.901272,,7.074264,,1.802544,
Sample,02/06/2023 12:19:41,0,,,12505556,14.789983,4735091,1.549724,0.996400,-55.150002,0.807854,,6.463953,,1.615707,
Sample,02/06/2023 12:19:46,0,,,12505764,14.787652,4416779,1.444712,1.085300,-55.750000,0.880960,,5.332072,,1.761920,
Sample,02/06/2023 12:19:51,0,,,12506364,14.780926,4046696,1.322729,1.209500,-54.270000,0.983095,,3.997240,,1.966190,
Sample,02/06/2023 12:19:56,0,,,12506380,14.780747,3888758,1.270707,0.974800,-57.250000,0.790091,,3.416319,,1.580182,
Sample,02/06/2023 12:20:01,0,,,12506148,14.783347,3659418,1.195206,1.038300,-55.150002,0.842310,,2.549826,,1.684620,
Sample,02/06/2023 12:20:06,0,,,12506421,14.780287,3448796,1.125909,1.133000,-53.420002,0.920186,,1.707582,,1.840372,
Sample,02/06/2023 12:20:11,0,,,12511411,14.724360,3213626,1.048583,5.553300,2745.399902,2407.487975,,0.627484,,4814.976074,
Sample,02/06/2023 12:20:16,0,,,12544164,14.357435,3213507,1.048544,0.084600,2949.300049,2579.836593,,0.626860,,5159.673340,
Sample,02/06/2023 12:20:21,0,,,12560366,14.176023,3207409,1.046539,0.825100,3246.399902,2830.963187,,0.594691,,5661.926270,
Sample,02/06/2023 12:20:26,0,,,12557313,14.210203,3210572,1.047579,0.981100,-526.000000,0.795272,,0.611418,,1.590544,
Sample,02/06/2023 12:20:31,0,,,12547750,14.317278,3210339,1.047502,0.462900,-537.200012,0.369133,,0.610189,,0.738266,
Sample,02/06/2023 12:20:36,0,,,12538118,14.425146,3210733,1.047632,0.106500,3106.899902,2713.049430,,0.612267,,5426.098633,
Sample,02/06/2023 12:20:41,0,,,12534175,14.469310,3210635,1.047600,1.632400,-504.299988,1.330865,,0.611751,,2.661729,
Sample,02/06/2023 12:20:46,0,,,12530431,14.511249,3210496,1.047554,0.725900,-552.799988,0.585410,,0.611017,,1.170819,
Sample,02/06/2023 12:20:51,0,,,12528617,14.531570,3210921,1.047694,0.154900,-652.000000,0.115851,,0.613258,,0.231702,
Sample,02/06/2023 12:20:56,0,,,12527271,14.546648,3210631,1.047598,1.549500,-564.500000,1.262692,,0.611729,,2.525384,
Sample,02/06/2023 12:21:01,0,,,12525229,14.569525,3210817,1.047660,0.573800,-536.700012,0.460331,,0.612710,,0.920662,
Sample,02/06/2023 12:21:06,0,9403904,5.611529,12524420,14.578589,3210797,1.047653,1.000700,-469.100006,0.811390,,0.612605,,1.622779,
Sample,02/06/2023 12:21:11,0,,,12524716,14.575273,3210803,1.047655,0.507200,-544.299988,0.405563,,0.612636,,0.811126,
Sample,02/06/2023 12:21:16,0,,,12524084,14.582353,3210592,1.047586,0.198300,-575.900024,0.151541,,0.611524,,0.303082,
Sample,02/06/2023 12:21:21,0,,,12524053,14.582700,3210731,1.047631,0.086600,3190.100098,2783.375219,,0.612257,,5566.750488,
Sample,02/06/2023 12:21:26,0,,,12522494,14.600167,3211041,1.047733,0.156900,3190.199951,2783.459621,,0.613891,,5566.919434,
Sample,02/06/2023 12:21:31,0,,,12521331,14.613198,3210698,1.047620,0.399200,3200.100098,2791.827818,,0.612083,,5583.655762,
Sample,02/06/2023 12:21:36,0,,,12520488,14.622643,3210930,1.047697,0.454900,3184.500000,2778.641681,,0.613306,,5557.283203,
Sample,02/06/2023 12:21:41,0,,,12520149,14.626442,3210804,1.047655,0.254300,3063.800049,2676.618852,,0.612642,,5353.237793,
Sample,02/06/2023 12:21:46,0,,,12518849,14.641008,3210950,1.047703,0.222900,-506.100006,0.171771,,0.613411,,0.343541,
Sample,02/06/2023 12:21:51,0,,,12517364,14.657648,3211199,1.047785,0.494200,2500.800049,2200.737526,,0.614723,,4401.475098,
Sample,02/06/2023 12:21:56,0,,,12518747,14.642151,3211039,1.047732,0.395500,3100.399902,2707.555241,,0.613880,,5415.110352,
Sample,02/06/2023 12:22:01,0,,,12518798,14.641580,3211158,1.047772,0.345000,3118.699951,2723.023538,,0.614507,,5446.046875,
Sample,02/06/2023 12:22:06,0,,,12519581,14.632806,3211391,1.047848,0.313200,3112.000000,2717.360338,,0.615735,,5434.720703,
Sample,02/06/2023 12:22:11,0,,,12519551,14.633142,3211268,1.047808,0.368400,3141.600098,2742.380114,,0.615087,,5484.760254,
Sample,02/06/2023 12:22:16,0,,,12522678,14.598106,3210906,1.047689,0.430900,-538.099976,0.342818,,0.613179,,0.685636,
Sample,02/06/2023 12:22:21,0,,,12528090,14.537473,3210950,1.047703,0.280500,-527.599976,0.219138,,0.613411,,0.438275,
Sample,02/06/2023 12:22:26,0,,,12525264,14.569133,3210978,1.047712,0.233400,-546.700012,0.180405,,0.613559,,0.360810,
Sample,02/06/2023 12:22:31,0,,,12525470,14.566825,3211051,1.047736,0.017000,-562.000000,0.002450,,0.613944,,0.004900,
Sample,02/06/2023 12:22:36,0,,,12527248,14.546906,3211476,1.047876,0.230800,-453.500000,0.178267,,0.616182,,0.356534,
Sample,02/06/2023 12:22:41,0,,,12530935,14.505603,3211754,1.047968,0.265800,-506.700012,0.207049,,0.617646,,0.414098,
Sample,02/06/2023 12:22:46,0,9403852,5.611243,12529870,14.517533,3211287,1.047814,1.638100,-442.100006,1.335552,,0.615187,,2.671104,
Sample,02/06/2023 12:22:51,0,,,12530009,14.515976,3211493,1.047882,1.629200,-540.400024,1.328233,,0.616272,,2.656466,
Sample,02/06/2023 12:22:56,0,,,12531916,14.494614,3211518,1.047890,1.671200,-583.400024,1.362771,,0.616404,,2.725543,
Sample,02/06/2023 12:23:01,0,,,12532718,14.485630,3211355,1.047836,0.634400,-545.700012,0.510165,,0.615545,,1.020330,
Sample,02/06/2023 12:23:06,0,,,12533773,14.473813,3211406,1.047853,1.651600,-458.600006,1.346654,,0.615814,,2.693307,
Sample,02/06/2023 12:23:11,0,,,12534738,14.463004,3211394,1.047849,0.138200,-574.299988,0.102118,,0.615751,,0.204236,
Sample,02/06/2023 12:23:16,0,,,12530145,14.514452,3211400,1.047851,0.171400,-432.200012,0.129420,,0.615782,,0.258840,
Sample,02/06/2023 12:23:21,0,,,12525315,14.568562,3211558,1.047903,0.262200,-567.000000,0.204089,,0.616614,,0.408177,
Sample,02/06/2023 12:23:26,0,,,12525133,14.570601,3211480,1.047877,0.242000,-544.500000,0.187477,,0.616204,,0.374955,
Sample,02/06/2023 12:23:31,0,,,12523157,14.592739,3211346,1.047833,0.137600,-497.700012,0.101625,,0.615498,,0.203249,
Sample,02/06/2023 12:23:36,0,,,12523782,14.585737,3211747,1.047965,0.338100,-597.799988,0.266505,,0.617609,,0.533009,
Sample,02/06/2023 12:23:41,0,,,12524314,14.579776,3211386,1.047847,1.064200,-533.000000,0.863609,,0.615708,,1.727217,
Sample,02/06/2023 12:23:46,0,,,12525095,14.571026,3211613,1.047921,0.260600,-525.599976,0.202773,,0.616904,,0.405546,
Sample,02/06/2023 12:23:51,0,,,12523696,14.586700,3212054,1.048066,0.335700,-515.700012,0.264531,,0.619225,,0.529062,
Sample,02/06/2023 12:23:56,0,,,12524142,14.581703,3211785,1.047978,0.335900,-603.099976,0.264695,,0.617809,,0.529391,
Sample,02/06/2023 12:24:01,0,,,12525801,14.563117,3211793,1.047980,1.104100,-516.599976,0.896420,,0.617851,,1.792840,
Sample,02/06/2023 12:24:06,0,,,12530092,14.515046,3211491,1.047881,0.241700,-490.399994,0.187231,,0.616261,,0.374461,
Sample,02/06/2023 12:24:11,0,,,12532587,14.487098,3211611,1.047920,1.455500,-609.799988,1.185392,,0.616893,,2.370784,
Sample,02/06/2023 12:24:16,0,,,12534940,14.460741,3211639,1.047930,0.082500,-524.200012,0.056313,,0.617041,,0.112627,
Sample,02/06/2023 12:24:21,0,,,12534053,14.470677,3211791,1.047980,0.156300,-545.400024,0.117002,,0.617841,,0.234005,
Sample,02/06/2023 12:24:26,0,9403781,5.610852,12533912,14.472256,3211892,1.048013,0.416900,-460.500000,0.331305,,0.618372,,0.662611,
Sample,02/06/2023 12:24:31,0,,,12535778,14.451355,3211791,1.047980,0.319100,-652.799988,0.250880,,0.617841,,0.501760,
Sample,02/06/2023 12:24:36,0,,,12538927,14.416085,3211913,1.048020,0.076000,-575.799988,0.050968,,0.618483,,0.101936,
Sample,02/06/2023 12:24:41,0,,,12535445,14.455085,3211537,1.047896,0.262500,-548.500000,0.204335,,0.616504,,0.408671,
Sample,02/06/2023 12:24:46,0,,,12534293,14.467988,3211829,1.047992,0.101300,-446.399994,0.071774,,0.618041,,0.143547,
Sample,02/06/2023 12:24:51,0,,,12534096,14.470195,3211823,1.047990,0.313000,-617.900024,0.245864,,0.618009,,0.491727,
Sample,02/06/2023 12:24:56,0,,,12537600,14.430948,3212072,1.048072,0.185300,-511.100006,0.140850,,0.619319,,0.281701,
Sample,02/06/2023 12:25:01,0,,,12537982,14.426669,3212093,1.048079,0.039300,-582.799988,0.020788,,0.619430,,0.041576,
Sample,02/06/2023 12:25:06,0,,,12537145,14.436044,3212024,1.048056,0.170200,-537.900024,0.128433,,0.619067,,0.256866,
Sample,02/06/2023 12:25:11,0,,,12537367,14.433558,3211931,1.048026,0.053500,-570.400024,0.032465,,0.618578,,0.064931,
Sample,02/06/2023 12:25:16,0,,,12537928,14.427274,3211660,1.047937,0.124200,-540.500000,0.090605,,0.617151,,0.181210,
Sample,02/06/2023 12:25:21,0,,,12534670,14.463766,3211164,1.047774,0.304300,-564.700012,0.238709,,0.614539,,0.477419,
Sample,02/06/2023 12:25:26,0,,,12534716,14.463250,3210916,1.047692,0.044300,-692.799988,0.024900,,0.613232,,0.049800,
Sample,02/06/2023 12:25:31,0,,,12533073,14.481654,3210678,1.047614,0.298500,-518.299988,0.233940,,0.611977,,0.467880,
Sample,02/06/2023 12:25:36,0,,,12531065,14.504147,3210525,1.047564,0.055400,-586.000000,0.034028,,0.611170,,0.068056,
Sample,02/06/2023 12:25:41,0,,,12532226,14.491141,3210246,1.047472,0.310200,-509.299988,0.243561,,0.609698,,0.487122,
Sample,02/06/2023 12:25:46,0,,,12532189,14.491556,3210397,1.047521,0.000900,-661.700012,-0.010790,,0.610495,,-0.021580,
Sample,02/06/2023 12:25:51,0,,,12531344,14.501021,3210562,1.047576,0.000300,-590.900024,-0.011283,,0.611366,,-0.022566,
Sample,02/06/2023 12:25:56,0,,,12531298,14.501537,3210328,1.047499,0.168900,-545.099976,0.127364,,0.610131,,0.254728,
Sample,02/06/2023 12:26:01,0,,,12529945,14.516693,3210606,1.047590,0.117400,-421.000000,0.085013,,0.611598,,0.170026,
Sample,02/06/2023 12:26:06,0,9403730,5.610572,12529543,14.521196,3210298,1.047489,0.656100,-599.500000,0.528010,,0.609973,,1.056020,
Sample,02/06/2023 12:26:11,0,,,12529326,14.523627,3210727,1.047630,0.292500,-470.600006,0.229006,,0.612236,,0.458011,
Sample,02/06/2023 12:26:16,0,,,12529150,14.525599,3210122,1.047431,0.337900,-515.400024,0.266340,,0.609044,,0.532680,
Sample,02/06/2023 12:26:21,0,,,12528749,14.530091,3210446,1.047538,0.228300,-482.700012,0.176211,,0.610754,,0.352422,
Sample,02/06/2023 12:26:26,0,,,12531498,14.499296,3210203,1.047458,0.275500,-525.400024,0.215026,,0.609472,,0.430052,
Sample,02/06/2023 12:26:31,0,,,12531260,14.501962,3209907,1.047360,0.011300,-523.400024,-0.002237,,0.607909,,-0.004475,
Sample,02/06/2023 12:26:36,0,,,12529619,14.520345,3210309,1.047493,0.539100,-554.599976,0.431796,,0.610031,,0.863591,
Sample,02/06/2023 12:26:41,0,,,12531356,14.500887,3210193,1.047454,0.198200,-537.200012,0.151459,,0.609419,,0.302917,
Sample,02/06/2023 12:26:46,0,,,12531371,14.500719,3209854,1.047343,0.188100,-522.200012,0.143153,,0.607629,,0.286306,
Sample,02/06/2023 12:26:51,0,,,12533492,14.476960,3210042,1.047405,0.068900,3303.699951,2879.396621,,0.608622,,5758.793457,
Sample,02/06/2023 12:26:56,0,,,12535770,14.451445,3210625,1.047596,0.083300,3324.500000,2896.978068,,0.611698,,5793.956055,
Sample,02/06/2023 12:27:01,0,,,12537275,14.434588,3210221,1.047464,0.084800,3272.699951,2853.193564,,0.609566,,5706.387207,
Sample,02/06/2023 12:27:06,0,,,12540827,14.394806,3210331,1.047500,0.173400,2744.600098,2406.811932,,0.610147,,4813.624023,
Sample,02/06/2023 12:27:11,0,,,12542149,14.380000,3210412,1.047526,1.591500,-532.299988,1.297231,,0.610574,,2.594461,
Sample,02/06/2023 12:27:16,0,,,12542385,14.377357,3210043,1.047405,1.337900,-567.900024,1.088684,,0.608627,,2.177368,
Sample,02/06/2023 12:27:21,0,,,12539970,14.404404,3210368,1.047512,0.232900,-588.799988,0.179994,,0.610342,,0.359988,
Sample,02/06/2023 12:27:26,0,,,12538362,14.422413,3214159,1.048758,0.188400,-500.000000,0.143400,,0.630280,,0.286799,
Sample,02/06/2023 12:27:31,0,,,12537026,14.437377,3214145,1.048753,0.276700,-566.700012,0.216013,,0.630206,,0.432025,
Sample,02/06/2023 12:27:36,0,,,12535545,14.453965,3214270,1.048795,0.085700,-558.799988,0.058945,,0.630861,,0.117890,
Sample,02/06/2023 12:27:41,0,,,12532788,14.484846,3214429,1.048847,0.086500,-519.599976,0.059603,,0.631695,,0.119206,
Sample,02/06/2023 12:27:46,0,9403700,5.610407,12533805,14.473455,3214131,1.048749,0.113000,-496.799988,0.081395,,0.630133,,0.162790,
Sample,02/06/2023 12:27:51,0,,,12534940,14.460741,3214158,1.048758,0.281000,-540.700012,0.219549,,0.630274,,0.439097,
Sample,02/06/2023 12:27:56,0,,,12531674,14.497325,3214315,1.048809,0.165700,-498.100006,0.124732,,0.631097,,0.249465,
Sample,02/06/2023 12:28:01,0,,,12531289,14.501637,3214220,1.048778,0.373400,-478.600006,0.295533,,0.630599,,0.591067,
Sample,02/06/2023 12:28:06,0,,,12528446,14.533485,3214706,1.048938,0.892000,-580.099976,0.722001,,0.633146,,1.444002,
Sample,02/06/2023 12:28:11,0,,,12526256,14.558019,3214287,1.048800,0.311800,-523.000000,0.244877,,0.630950,,0.489754,
Sample,02/06/2023 12:28:16,0,,,12525991,14.560988,3214397,1.048836,1.516900,-625.000000,1.235884,,0.631527,,2.471768,
Sample,02/06/2023 12:28:21,0,,,12526645,14.553661,3214014,1.048710,0.787500,-533.900024,0.636066,,0.629519,,1.272132,
Sample,02/06/2023 12:28:26,0,,,12525596,14.565414,3214692,1.048933,1.254600,-604.099976,1.020183,,0.633073,,2.040366,
Sample,02/06/2023 12:28:31,0,,,12525981,14.561100,3214405,1.048839,1.543000,-558.099976,1.257347,,0.631569,,2.514694,
Sample,02/06/2023 12:28:36,0,,,12525541,14.566030,3214366,1.048826,0.342000,-568.099976,0.269712,,0.631365,,0.539423,
Sample,02/06/2023 12:28:41,0,,,12525171,14.570175,3214778,1.048961,1.392700,-525.700012,1.133749,,0.633523,,2.267497,
Sample,02/06/2023 12:28:46,0,,,12523056,14.593871,3214706,1.048938,1.579100,-635.099976,1.287034,,0.633146,,2.574067,
Sample,02/06/2023 12:28:51,0,,,12523003,14.594465,3214080,1.048732,0.025000,-530.299988,0.009029,,0.629865,,0.018057,
Sample,02/06/2023 12:28:56,0,,,12522292,14.602431,3214604,1.048904,1.538400,-571.500000,1.253564,,0.632612,,2.507128,
Sample,02/06/2023 12:29:01,0,,,12522201,14.603450,3214630,1.048913,1.511600,-592.900024,1.231525,,0.632748,,2.463051,
Sample,02/06/2023 12:29:06,0,,,12523363,14.590431,3214008,1.048708,1.380700,-544.799988,1.123880,,0.629488,,2.247761,
Sample,02/06/2023 12:29:11,0,,,12524810,14.574219,3214366,1.048826,1.587600,-593.099976,1.294023,,0.631365,,2.588047,
Sample,02/06/2023 12:29:16,0,,,12525879,14.562243,3214255,1.048790,1.300500,-568.599976,1.057929,,0.630783,,2.115857,
Sample,02/06/2023 12:29:21,0,,,12528760,14.529968,3213763,1.048628,1.044000,-509.700012,0.846997,,0.628203,,1.693995,
Sample,02/06/2023 12:29:26,0,9403655,5.610160,12536475,14.443548,3214200,1.048772,1.447300,-589.500000,1.178649,,0.630494,,2.357298,
Sample,02/06/2023 12:29:31,0,,,12542819,14.372497,3214956,1.049020,1.405000,-608.700012,1.143863,,0.634455,,2.287727,
Sample,02/06/2023 12:29:36,0,,,12543752,14.362049,3214799,1.048968,1.580500,-538.500000,1.288185,,0.633633,,2.576370,
Sample,02/06/2023 12:29:41,0,,,12541625,14.385869,3214989,1.049031,0.948900,-532.900024,0.768792,,0.634628,,1.537585,
Sample,02/06/2023 12:29:46,0,,,12539326,14.411617,3214590,1.048900,0.884700,-463.700012,0.715998,,0.632538,,1.431996,
Sample,02/06/2023 12:29:51,0,,,12537317,14.434118,3214879,1.048995,1.482300,-549.099976,1.207431,,0.634052,,2.414861,
Sample,02/06/2023 12:29:56,0,,,12535104,14.458904,3214507,1.048872,0.119900,-562.000000,0.087069,,0.632103,,0.174138,
Sample,02/06/2023 12:30:01,0,,,12533755,14.474015,3214884,1.048996,1.602600,-465.799988,1.306359,,0.634078,,2.612717,
Sample,02/06/2023 12:30:06,0,,,12534582,14.464751,3214944,1.049016,0.122500,-541.299988,0.089207,,0.634392,,0.178414,
Sample,02/06/2023 12:30:11,0,,,12534256,14.468403,3215107,1.049070,1.539800,-525.299988,1.254715,,0.635245,,2.509431,
Sample,02/06/2023 12:30:16,0,,,12529897,14.517231,3214905,1.049003,1.601300,-495.799988,1.305290,,0.634188,,2.610579,
Sample,02/06/2023 12:30:21,0,,,12528420,14.533776,3215031,1.049045,1.550500,-514.099976,1.263515,,0.634848,,2.527029,
Sample,02/06/2023 12:30:26,0,,,12527007,14.549606,3215182,1.049094,0.089800,-537.299988,0.062317,,0.635638,,0.124633,
Sample,02/06/2023 12:30:31,0,,,12527882,14.539803,3215091,1.049064,1.500300,-511.100006,1.222233,,0.635162,,2.444466,
Sample,02/06/2023 12:30:36,0,,,12529022,14.527033,3214837,1.048981,1.599800,-548.500000,1.304056,,0.633832,,2.608112,
Sample,02/06/2023 12:30:41,0,,,12526303,14.557493,3214712,1.048940,1.642300,-511.100006,1.339006,,0.633177,,2.678011,
Sample,02/06/2023 12:30:46,0,,,12527241,14.546984,3214992,1.049032,0.073300,-534.900024,0.048748,,0.634643,,0.097496,
Sample,02/06/2023 12:30:51,0,,,12527403,14.545170,3214949,1.049018,1.115400,-500.500000,0.905713,,0.634418,,1.811425,
Sample,02/06/2023 12:30:56,0,,,12535092,14.459039,3215002,1.049035,1.061800,-629.700012,0.861635,,0.634696,,1.723270,
Sample,02/06/2023 12:31:01,0,,,12541801,14.383898,3214924,1.049009,0.068300,-532.500000,0.044636,,0.634287,,0.089272,
Sample,02/06/2023 12:31:06,0,9403621,5.609973,12546367,14.332765,3214880,1.048995,0.016000,-265.700012,0.001628,,0.634057,,0.003255,
Sample,02/06/2023 12:31:11,0,,,12550528,14.286171,3214994,1.049032,1.624300,-492.799988,1.324204,,0.634654,,2.648407,
Sample,02/06/2023 12:31:16,0,,,12555238,14.233434,3215051,1.049051,0.072300,-529.900024,0.047926,,0.634952,,0.095851,
Sample,02/06/2023 12:31:21,0,,,12557967,14.202881,3214994,1.049032,1.571300,-520.500000,1.280619,,0.634654,,2.561239,
Sample,02/06/2023 12:31:26,0,,,12560569,14.173750,3214922,1.049009,1.140100,-462.700012,0.926024,,0.634277,,1.852049,
Sample,02/06/2023 12:31:31,0,,,12563446,14.141543,3215064,1.049056,1.404200,-588.299988,1.143206,,0.635020,,2.286411,
Sample,02/06/2023 12:31:36,0,,,12565358,14.120139,3215288,1.049129,1.530800,-564.099976,1.247314,,0.636193,,2.494629,
Sample,02/06/2023 12:31:41,0,,,12564063,14.134636,3215072,1.049058,1.561600,-574.400024,1.272643,,0.635062,,2.545285,
Sample,02/06/2023 12:31:46,0,,,12563002,14.146513,3215055,1.049053,1.597400,-557.400024,1.302083,,0.634973,,2.604165,
Sample,02/06/2023 12:31:51,0,,,12560854,14.170560,3215097,1.049066,1.457600,-552.099976,1.187119,,0.635193,,2.374237,
Sample,02/06/2023 12:31:56,0,,,12556682,14.217267,3215522,1.049206,1.534200,-461.299988,1.250110,,0.637417,,2.500221,
Sample,02/06/2023 12:32:01,0,,,12554429,14.242492,3214987,1.049030,0.107300,-507.000000,0.076708,,0.634617,,0.153415,
Sample,02/06/2023 12:32:06,0,,,12552522,14.263844,3215231,1.049110,1.410700,-488.200012,1.148551,,0.635894,,2.297101,
Sample,02/06/2023 12:32:11,0,,,12551344,14.277034,3215040,1.049048,1.612400,-495.899994,1.314418,,0.634895,,2.628835,
Sample,02/06/2023 12:32:16,0,,,12548626,14.307468,3215438,1.049178,1.203600,-562.799988,0.978243,,0.636978,,1.956487,
Sample,02/06/2023 12:32:21,0,,,12546891,14.326897,3214925,1.049010,0.193600,-514.099976,0.147676,,0.634293,,0.295352,
Sample,02/06/2023 12:32:26,0,,,12546931,14.326449,3215220,1.049107,0.406000,-545.900024,0.322342,,0.635837,,0.644683,
Sample,02/06/2023 12:32:31,0,,,12544392,14.354881,3215141,1.049081,0.013300,-467.899994,-0.000593,,0.635423,,-0.001186,
Sample,02/06/2023 12:32:36,0,,,12542631,14.374603,3215216,1.049105,0.008800,-539.599976,-0.004293,,0.635816,,-0.008587,
Sample,02/06/2023 12:32:41,0,,,12538716,14.418449,3215144,1.049082,1.404200,-524.299988,1.143206,,0.635439,,2.286411,
Sample,02/06/2023 12:32:46,0,9403597,5.609841,12536180,14.446852,3215421,1.049173,0.591700,-675.799988,0.475051,,0.636889,,0.950102,
Sample,02/06/2023 12:32:51,0,,,12533781,14.473723,3215524,1.049207,1.332900,-498.100006,1.084572,,0.637427,,2.169145,
Sample,02/06/2023 12:32:56,0,,,12535395,14.455645,3215415,1.049171,1.357000,-483.799988,1.104391,,0.636857,,2.208782,
Sample,02/06/2023 12:33:01,0,,,12534746,14.462914,3214842,1.048983,0.452000,-501.700012,0.360170,,0.633858,,0.720339,
Sample,02/06/2023 12:33:06,0,,,12536676,14.441297,3215473,1.049190,0.072400,-563.400024,0.048008,,0.637161,,0.096016,
Sample,02/06/2023 12:33:11,0,,,12536723,14.440771,3215259,1.049120,0.424100,-484.500000,0.337226,,0.636041,,0.674452,
Sample,02/06/2023 12:33:16,0,,,12535329,14.456384,3215453,1.049183,0.487200,-567.000000,0.389116,,0.637056,,0.778232,
Sample,02/06/2023 12:33:21,0,,,12534333,14.467540,3215108,1.049070,0.897800,-573.400024,0.726771,,0.635251,,1.453541,
Sample,02/06/2023 12:33:26,0,,,12533172,14.480545,3215057,1.049053,0.368500,-478.799988,0.291504,,0.634984,,0.583008,
Sample,02/06/2023 12:33:31,0,,,12532395,14.489248,3215535,1.049210,1.454300,-599.599976,1.184405,,0.637485,,2.368810,
